transaction_id,customer_id,product_id,quantity,amount_paise,currency,status,method,attempt_count,created_at,updated_at,refunded_at
txn_000575,cust_0228,prod_016,1,14900,INR,CAPTURED,card,1,2026-05-15T19:37:07+05:30,2026-05-15T19:37:07+05:30,
txn_000576,cust_0229,prod_004,1,1499900,INR,CAPTURED,card,1,2026-07-08T19:37:48+05:30,2026-07-08T19:37:48+05:30,
txn_000577,cust_0229,prod_018,1,1199900,INR,CAPTURED,upi,1,2026-06-30T19:25:04+05:30,2026-06-30T19:25:04+05:30,
txn_000578,cust_0229,prod_010,1,799900,INR,CAPTURED,upi,1,2026-05-03T12:10:38+05:30,2026-05-03T12:10:38+05:30,
txn_000579,cust_0229,prod_002,1,149900,INR,CAPTURED,upi,1,2026-04-04T14:30:34+05:30,2026-04-04T14:30:34+05:30,
txn_000580,cust_0229,prod_001,1,49900,INR,CAPTURED,wallet,1,2026-08-21T09:04:38+05:30,2026-08-21T09:04:38+05:30,
txn_000581,cust_0230,prod_016,1,14900,INR,CAPTURED,card,1,2026-06-12T17:30:27+05:30,2026-06-12T17:30:27+05:30,
txn_000582,cust_0230,prod_008,1,129900,INR,CAPTURED,wallet,1,2026-06-03T15:10:30+05:30,2026-06-03T15:10:30+05:30,
txn_000583,cust_0231,prod_012,1,6499900,INR,CAPTURED,wallet,1,2026-06-03T21:00:34+05:30,2026-06-03T21:00:34+05:30,
txn_000584,cust_0231,prod_004,3,4499700,INR,CAPTURED,wallet,1,2026-06-24T10:22:11+05:30,2026-06-24T10:22:11+05:30,
txn_000585,cust_0231,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-05-26T16:53:23+05:30,2026-05-26T16:53:23+05:30,
txn_000586,cust_0231,prod_006,1,8999900,INR,CAPTURED,netbanking,1,2026-08-23T15:20:50+05:30,2026-08-23T15:20:50+05:30,
txn_000587,cust_0231,prod_003,1,399900,INR,CAPTURED,card,1,2026-09-01T16:30:16+05:30,2026-09-01T16:30:16+05:30,
txn_000588,cust_0231,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-09-01T14:11:15+05:30,2026-09-01T14:11:15+05:30,
txn_000589,cust_0231,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-03-31T18:48:41+05:30,2026-03-31T18:48:41+05:30,
txn_000590,cust_0232,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-07-16T10:18:31+05:30,2026-07-16T10:18:31+05:30,
txn_000591,cust_0232,prod_013,1,299900,INR,CAPTURED,card,1,2026-07-11T15:43:58+05:30,2026-07-11T15:43:58+05:30,
txn_000592,cust_0234,prod_002,2,299800,INR,CAPTURED,wallet,1,2026-05-31T12:19:36+05:30,2026-05-31T12:19:36+05:30,
txn_000593,cust_0234,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-05-06T13:23:02+05:30,2026-05-06T13:23:02+05:30,
txn_000594,cust_0234,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-06-10T13:02:44+05:30,2026-06-10T13:02:44+05:30,
txn_000595,cust_0234,prod_001,2,99800,INR,CAPTURED,card,1,2026-07-10T11:21:07+05:30,2026-07-10T11:21:07+05:30,
txn_000596,cust_0235,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-07-17T10:33:42+05:30,2026-07-17T10:33:42+05:30,
txn_000597,cust_0235,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-05-19T11:13:01+05:30,2026-05-19T11:13:01+05:30,
txn_000598,cust_0235,prod_013,1,299900,INR,CAPTURED,upi,1,2026-08-28T14:22:33+05:30,2026-08-28T14:22:33+05:30,
txn_000599,cust_0235,prod_008,1,129900,INR,CAPTURED,card,1,2026-03-06T18:27:22+05:30,2026-03-06T18:27:22+05:30,
txn_000600,cust_0235,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-07-11T12:08:12+05:30,2026-07-11T12:08:12+05:30,
txn_000601,cust_0236,prod_010,1,799900,INR,CAPTURED,card,1,2026-03-18T16:50:39+05:30,2026-03-18T16:50:39+05:30,
txn_000602,cust_0236,prod_017,1,449900,INR,CAPTURED,upi,1,2026-05-01T18:06:40+05:30,2026-05-01T18:06:40+05:30,
txn_000603,cust_0236,prod_002,1,149900,INR,CAPTURED,wallet,1,2026-05-28T14:58:28+05:30,2026-05-28T14:58:28+05:30,
txn_000604,cust_0236,prod_018,1,1199900,INR,CAPTURED,netbanking,1,2026-06-16T09:16:50+05:30,2026-06-16T09:16:50+05:30,
txn_000605,cust_0236,prod_001,1,49900,INR,CAPTURED,upi,1,2026-05-07T22:10:26+05:30,2026-05-07T22:10:26+05:30,
txn_000606,cust_0237,prod_008,1,129900,INR,CAPTURED,upi,1,2026-08-13T16:08:47+05:30,2026-08-13T16:08:47+05:30,
txn_000607,cust_0237,prod_018,1,1199900,INR,CAPTURED,upi,1,2026-08-03T19:25:49+05:30,2026-08-03T19:25:49+05:30,
txn_000608,cust_0237,prod_004,1,1499900,INR,CAPTURED,netbanking,1,2026-04-05T07:03:19+05:30,2026-04-05T07:03:19+05:30,
txn_000609,cust_0237,prod_010,1,799900,INR,CAPTURED,upi,1,2026-08-17T09:12:04+05:30,2026-08-17T09:12:04+05:30,
txn_000610,cust_0237,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-05-26T17:30:50+05:30,2026-05-26T17:30:50+05:30,
txn_000611,cust_0238,prod_003,1,399900,INR,CAPTURED,card,1,2026-03-07T21:51:51+05:30,2026-03-07T21:51:51+05:30,
txn_000612,cust_0238,prod_003,1,399900,INR,CAPTURED,card,1,2026-08-22T18:06:21+05:30,2026-08-22T18:06:21+05:30,
txn_000613,cust_0239,prod_007,1,79900,INR,CAPTURED,netbanking,1,2026-08-30T13:12:35+05:30,2026-08-30T13:12:35+05:30,
txn_000614,cust_0239,prod_004,1,1499900,INR,CAPTURED,netbanking,1,2026-05-06T13:23:32+05:30,2026-05-06T13:23:32+05:30,
txn_000615,cust_0242,prod_015,1,19900,INR,CAPTURED,wallet,1,2026-07-23T09:56:35+05:30,2026-07-23T09:56:35+05:30,
txn_000616,cust_0243,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-08-18T11:05:25+05:30,2026-08-18T11:05:25+05:30,
txn_000617,cust_0243,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-05-14T10:57:03+05:30,2026-05-14T10:57:03+05:30,
txn_000618,cust_0243,prod_007,1,79900,INR,CAPTURED,wallet,1,2026-07-08T08:24:42+05:30,2026-07-08T08:24:42+05:30,
txn_000619,cust_0243,prod_001,1,49900,INR,CAPTURED,card,1,2026-03-20T19:09:16+05:30,2026-03-20T19:09:16+05:30,
txn_000620,cust_0243,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-05-20T18:23:44+05:30,2026-05-20T18:23:44+05:30,
txn_000621,cust_0244,prod_016,1,14900,INR,CAPTURED,wallet,1,2026-05-31T10:19:32+05:30,2026-05-31T10:19:32+05:30,
txn_000622,cust_0245,prod_015,1,19900,INR,CAPTURED,wallet,1,2026-03-10T14:38:26+05:30,2026-03-10T14:38:26+05:30,
txn_000623,cust_0247,prod_013,1,299900,INR,CAPTURED,upi,1,2026-05-02T15:04:52+05:30,2026-05-02T15:04:52+05:30,
txn_000624,cust_0247,prod_003,1,399900,INR,CAPTURED,upi,1,2026-03-22T21:51:48+05:30,2026-03-22T21:51:48+05:30,
txn_000625,cust_0249,prod_002,1,149900,INR,CAPTURED,card,1,2026-07-27T13:05:15+05:30,2026-07-27T13:05:15+05:30,
txn_000626,cust_0251,prod_007,1,79900,INR,CAPTURED,upi,1,2026-08-25T13:13:43+05:30,2026-08-25T13:13:43+05:30,
txn_000627,cust_0253,prod_017,1,449900,INR,CAPTURED,upi,1,2026-05-01T13:40:53+05:30,2026-05-01T13:40:53+05:30,
txn_000628,cust_0253,prod_002,3,449700,INR,CAPTURED,upi,1,2026-05-25T15:32:45+05:30,2026-05-25T15:32:45+05:30,
txn_000629,cust_0253,prod_002,1,149900,INR,REFUNDED,wallet,1,2026-04-01T19:19:05+05:30,2026-04-01T19:19:05+05:30,2026-04-16T19:19:05+05:30
txn_000630,cust_0253,prod_014,1,899900,INR,CAPTURED,upi,1,2026-04-13T20:23:25+05:30,2026-04-13T20:23:25+05:30,
txn_000631,cust_0254,prod_008,1,129900,INR,CAPTURED,card,1,2026-05-18T18:37:42+05:30,2026-05-18T18:37:42+05:30,
txn_000632,cust_0255,prod_014,1,899900,INR,CAPTURED,netbanking,1,2026-04-28T10:16:29+05:30,2026-04-28T10:16:29+05:30,
txn_000633,cust_0255,prod_009,1,249900,INR,CAPTURED,upi,1,2026-03-26T16:09:11+05:30,2026-03-26T16:09:11+05:30,
txn_000634,cust_0255,prod_017,1,449900,INR,CAPTURED,upi,1,2026-06-27T22:57:25+05:30,2026-06-27T22:57:25+05:30,
txn_000635,cust_0255,prod_002,1,149900,INR,CAPTURED,upi,1,2026-08-21T15:05:44+05:30,2026-08-21T15:05:44+05:30,
txn_000636,cust_0255,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-04-13T16:02:12+05:30,2026-04-13T16:02:12+05:30,
txn_000637,cust_0256,prod_009,1,249900,INR,CAPTURED,card,1,2026-03-11T16:12:06+05:30,2026-03-11T16:12:06+05:30,
txn_000638,cust_0256,prod_003,1,399900,INR,CAPTURED,wallet,1,2026-07-01T22:29:52+05:30,2026-07-01T22:29:52+05:30,
txn_000639,cust_0257,prod_007,1,79900,INR,CAPTURED,netbanking,1,2026-05-01T11:32:05+05:30,2026-05-01T11:32:05+05:30,
txn_000640,cust_0257,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-05-07T17:40:08+05:30,2026-05-07T17:40:08+05:30,
txn_000641,cust_0258,prod_016,1,14900,INR,CAPTURED,wallet,1,2026-07-19T17:04:18+05:30,2026-07-19T17:04:18+05:30,
txn_000642,cust_0258,prod_001,1,49900,INR,CAPTURED,upi,1,2026-04-10T12:26:41+05:30,2026-04-10T12:26:41+05:30,
txn_000643,cust_0259,prod_014,1,899900,INR,CAPTURED,netbanking,1,2026-07-29T09:39:00+05:30,2026-07-29T09:39:00+05:30,
txn_000644,cust_0259,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-06-12T16:00:07+05:30,2026-06-12T16:00:07+05:30,
txn_000645,cust_0259,prod_018,1,1199900,INR,CAPTURED,upi,1,2026-07-09T22:48:48+05:30,2026-07-09T22:48:48+05:30,
txn_000646,cust_0259,prod_009,3,749700,INR,CAPTURED,upi,1,2026-06-12T12:43:50+05:30,2026-06-12T12:43:50+05:30,
txn_000647,cust_0259,prod_008,1,129900,INR,CAPTURED,upi,1,2026-04-15T12:57:23+05:30,2026-04-15T12:57:23+05:30,
txn_000648,cust_0260,prod_010,1,799900,INR,CAPTURED,wallet,1,2026-06-25T15:54:31+05:30,2026-06-25T15:54:31+05:30,
txn_000649,cust_0260,prod_012,1,6499900,INR,CAPTURED,netbanking,1,2026-08-14T14:58:36+05:30,2026-08-14T14:58:36+05:30,
txn_000650,cust_0260,prod_002,1,149900,INR,CAPTURED,card,1,2026-08-31T19:40:37+05:30,2026-08-31T19:40:37+05:30,
txn_000651,cust_0260,prod_005,1,3999900,INR,CAPTURED,wallet,1,2026-06-09T17:04:31+05:30,2026-06-09T17:04:31+05:30,
txn_000652,cust_0261,prod_016,1,14900,INR,CAPTURED,netbanking,1,2026-05-14T18:55:55+05:30,2026-05-14T18:55:55+05:30,
txn_000653,cust_0261,prod_007,1,79900,INR,CAPTURED,upi,1,2026-06-10T18:38:24+05:30,2026-06-10T18:38:24+05:30,
txn_000654,cust_0264,prod_005,1,3999900,INR,CAPTURED,wallet,1,2026-07-19T18:22:33+05:30,2026-07-19T18:22:33+05:30,
txn_000655,cust_0264,prod_012,1,6499900,INR,CAPTURED,card,1,2026-08-12T18:10:17+05:30,2026-08-12T18:10:17+05:30,
txn_000656,cust_0264,prod_005,1,3999900,INR,CAPTURED,upi,1,2026-07-04T08:09:05+05:30,2026-07-04T08:09:05+05:30,
txn_000657,cust_0264,prod_006,1,8999900,INR,CAPTURED,netbanking,1,2026-06-05T21:15:34+05:30,2026-06-05T21:15:34+05:30,
txn_000658,cust_0264,prod_005,1,3999900,INR,CAPTURED,upi,1,2026-07-27T16:12:06+05:30,2026-07-27T16:12:06+05:30,
txn_000659,cust_0264,prod_003,1,399900,INR,CAPTURED,wallet,1,2026-04-17T09:17:12+05:30,2026-04-17T09:17:12+05:30,
txn_000660,cust_0265,prod_001,1,49900,INR,CAPTURED,card,1,2026-03-09T21:28:28+05:30,2026-03-09T21:28:28+05:30,
txn_000661,cust_0265,prod_014,1,899900,INR,CAPTURED,upi,1,2026-09-01T17:23:31+05:30,2026-09-01T17:23:31+05:30,
txn_000662,cust_0265,prod_017,1,449900,INR,CAPTURED,wallet,1,2026-07-01T12:48:34+05:30,2026-07-01T12:48:34+05:30,
txn_000663,cust_0265,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-07-31T12:32:31+05:30,2026-07-31T12:32:31+05:30,
txn_000664,cust_0265,prod_018,1,1199900,INR,CAPTURED,netbanking,1,2026-08-19T10:48:11+05:30,2026-08-19T10:48:11+05:30,
txn_000665,cust_0266,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-08-22T22:11:34+05:30,2026-08-22T22:11:34+05:30,
txn_000666,cust_0266,prod_012,1,6499900,INR,CAPTURED,netbanking,1,2026-04-16T13:00:22+05:30,2026-04-16T13:00:22+05:30,
txn_000667,cust_0266,prod_004,1,1499900,INR,CAPTURED,card,1,2026-08-15T22:57:23+05:30,2026-08-15T22:57:23+05:30,
txn_000668,cust_0266,prod_017,1,449900,INR,CAPTURED,netbanking,1,2026-05-09T12:11:51+05:30,2026-05-09T12:11:51+05:30,
txn_000669,cust_0266,prod_009,2,499800,INR,CAPTURED,card,1,2026-03-05T13:11:07+05:30,2026-03-05T13:11:07+05:30,
txn_000670,cust_0266,prod_002,1,149900,INR,CAPTURED,wallet,1,2026-08-13T21:31:55+05:30,2026-08-13T21:31:55+05:30,
txn_000671,cust_0266,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-04-29T10:19:15+05:30,2026-04-29T10:19:15+05:30,
txn_000672,cust_0267,prod_014,1,899900,INR,CAPTURED,netbanking,1,2026-07-15T12:43:50+05:30,2026-07-15T12:43:50+05:30,
txn_000673,cust_0267,prod_004,1,1499900,INR,CAPTURED,wallet,1,2026-08-13T18:55:24+05:30,2026-08-13T18:55:24+05:30,
txn_000674,cust_0267,prod_003,1,399900,INR,CAPTURED,card,1,2026-08-12T20:37:59+05:30,2026-08-12T20:37:59+05:30,
txn_000675,cust_0267,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-07-27T12:29:01+05:30,2026-07-27T12:29:01+05:30,
txn_000676,cust_0268,prod_007,1,79900,INR,CAPTURED,card,1,2026-03-26T13:59:17+05:30,2026-03-26T13:59:17+05:30,
txn_000677,cust_0268,prod_009,1,249900,INR,CAPTURED,card,1,2026-08-04T16:20:03+05:30,2026-08-04T16:20:03+05:30,
txn_000678,cust_0269,prod_018,1,1199900,INR,CAPTURED,netbanking,1,2026-03-07T17:43:12+05:30,2026-03-07T17:43:12+05:30,
txn_000679,cust_0269,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-05-08T17:51:32+05:30,2026-05-08T17:51:32+05:30,
txn_000680,cust_0270,prod_014,1,899900,INR,CAPTURED,wallet,1,2026-06-16T15:00:07+05:30,2026-06-16T15:00:07+05:30,
txn_000681,cust_0270,prod_004,1,1499900,INR,CAPTURED,upi,1,2026-06-10T10:51:49+05:30,2026-06-10T10:51:49+05:30,
txn_000682,cust_0270,prod_018,1,1199900,INR,CAPTURED,upi,1,2026-08-14T16:16:24+05:30,2026-08-14T16:16:24+05:30,
txn_000683,cust_0271,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-03-03T09:48:01+05:30,2026-03-03T09:48:01+05:30,
txn_000684,cust_0271,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-07-08T14:00:55+05:30,2026-07-08T14:00:55+05:30,
txn_000685,cust_0271,prod_011,1,2499900,INR,CAPTURED,upi,1,2026-06-28T13:15:34+05:30,2026-06-28T13:15:34+05:30,
txn_000686,cust_0271,prod_011,1,2499900,INR,CAPTURED,card,1,2026-06-21T09:11:24+05:30,2026-06-21T09:11:24+05:30,
txn_000687,cust_0271,prod_004,2,2999800,INR,CAPTURED,card,1,2026-07-17T17:34:58+05:30,2026-07-17T17:34:58+05:30,
txn_000688,cust_0271,prod_009,1,249900,INR,CAPTURED,upi,1,2026-05-09T10:43:09+05:30,2026-05-09T10:43:09+05:30,
txn_000689,cust_0273,prod_013,1,299900,INR,CAPTURED,card,1,2026-03-04T16:09:06+05:30,2026-03-04T16:09:06+05:30,
txn_000690,cust_0273,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-07-22T14:56:23+05:30,2026-07-22T14:56:23+05:30,
txn_000691,cust_0274,prod_014,1,899900,INR,CAPTURED,upi,1,2026-03-15T21:15:37+05:30,2026-03-15T21:15:37+05:30,
txn_000692,cust_0274,prod_005,1,3999900,INR,CAPTURED,netbanking,1,2026-05-02T15:27:25+05:30,2026-05-02T15:27:25+05:30,
txn_000693,cust_0274,prod_010,1,799900,INR,CAPTURED,upi,1,2026-04-16T19:16:50+05:30,2026-04-16T19:16:50+05:30,
txn_000694,cust_0274,prod_011,1,2499900,INR,CAPTURED,wallet,1,2026-06-03T09:16:32+05:30,2026-06-03T09:16:32+05:30,
txn_000695,cust_0275,prod_009,1,249900,INR,CAPTURED,wallet,1,2026-07-19T06:48:01+05:30,2026-07-19T06:48:01+05:30,
txn_000696,cust_0275,prod_008,1,129900,INR,CAPTURED,upi,1,2026-07-31T22:39:14+05:30,2026-07-31T22:39:14+05:30,
txn_000697,cust_0278,prod_008,1,129900,INR,CAPTURED,upi,1,2026-04-25T13:00:26+05:30,2026-04-25T13:00:26+05:30,
txn_000698,cust_0278,prod_002,1,149900,INR,CAPTURED,card,1,2026-03-04T19:10:34+05:30,2026-03-04T19:10:34+05:30,
txn_000699,cust_0279,prod_008,1,129900,INR,CAPTURED,upi,1,2026-08-12T18:44:27+05:30,2026-08-12T18:44:27+05:30,
txn_000700,cust_0279,prod_016,1,14900,INR,CAPTURED,wallet,1,2026-04-06T20:15:34+05:30,2026-04-06T20:15:34+05:30,
txn_000701,cust_0281,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-06-03T19:27:25+05:30,2026-06-03T19:27:25+05:30,
txn_000702,cust_0281,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-08-03T08:13:18+05:30,2026-08-03T08:13:18+05:30,
txn_000703,cust_0281,prod_018,1,1199900,INR,CAPTURED,card,1,2026-05-19T11:00:54+05:30,2026-05-19T11:00:54+05:30,
txn_000704,cust_0281,prod_018,2,2399800,INR,CAPTURED,wallet,1,2026-06-08T20:13:15+05:30,2026-06-08T20:13:15+05:30,
txn_000705,cust_0281,prod_002,1,149900,INR,CAPTURED,card,1,2026-06-24T12:53:45+05:30,2026-06-24T12:53:45+05:30,
txn_000706,cust_0282,prod_002,1,149900,INR,CAPTURED,card,1,2026-04-06T10:49:06+05:30,2026-04-06T10:49:06+05:30,
txn_000707,cust_0282,prod_003,1,399900,INR,CAPTURED,card,1,2026-07-22T16:42:26+05:30,2026-07-22T16:42:26+05:30,
txn_000708,cust_0283,prod_013,1,299900,INR,CAPTURED,upi,1,2026-05-18T17:51:01+05:30,2026-05-18T17:51:01+05:30,
txn_000709,cust_0283,prod_013,2,599800,INR,CAPTURED,wallet,1,2026-03-25T17:02:00+05:30,2026-03-25T17:02:00+05:30,
txn_000710,cust_0283,prod_003,1,399900,INR,CAPTURED,card,1,2026-04-17T08:08:07+05:30,2026-04-17T08:08:07+05:30,
txn_000711,cust_0283,prod_017,3,1349700,INR,CAPTURED,card,1,2026-03-25T18:44:58+05:30,2026-03-25T18:44:58+05:30,
txn_000712,cust_0284,prod_013,1,299900,INR,CAPTURED,card,1,2026-07-18T15:23:18+05:30,2026-07-18T15:23:18+05:30,
txn_000713,cust_0285,prod_002,1,149900,INR,CAPTURED,upi,1,2026-07-17T12:12:33+05:30,2026-07-17T12:12:33+05:30,
txn_000714,cust_0285,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-06-20T10:45:44+05:30,2026-06-20T10:45:44+05:30,
txn_000715,cust_0285,prod_014,1,899900,INR,CAPTURED,upi,1,2026-05-30T16:49:31+05:30,2026-05-30T16:49:31+05:30,
txn_000716,cust_0285,prod_004,1,1499900,INR,CAPTURED,netbanking,1,2026-08-14T14:29:51+05:30,2026-08-14T14:29:51+05:30,
txn_000717,cust_0286,prod_008,1,129900,INR,CAPTURED,card,1,2026-06-28T15:36:03+05:30,2026-06-28T15:36:03+05:30,
txn_000718,cust_0287,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-07-10T14:06:10+05:30,2026-07-10T14:06:10+05:30,
txn_000719,cust_0287,prod_003,1,399900,INR,CAPTURED,wallet,1,2026-03-30T10:34:31+05:30,2026-03-30T10:34:31+05:30,
txn_000720,cust_0287,prod_004,1,1499900,INR,CAPTURED,netbanking,1,2026-08-01T15:59:28+05:30,2026-08-01T15:59:28+05:30,
txn_000721,cust_0288,prod_007,3,239700,INR,REFUNDED,card,1,2026-06-24T18:39:13+05:30,2026-06-24T18:39:13+05:30,2026-07-01T18:39:13+05:30
txn_000722,cust_0289,prod_013,1,299900,INR,CAPTURED,upi,1,2026-07-20T17:55:31+05:30,2026-07-20T17:55:31+05:30,
txn_000723,cust_0290,prod_017,3,1349700,INR,CAPTURED,wallet,1,2026-07-10T19:47:18+05:30,2026-07-10T19:47:18+05:30,
txn_000724,cust_0290,prod_012,2,12999800,INR,CAPTURED,netbanking,1,2026-08-22T12:51:55+05:30,2026-08-22T12:51:55+05:30,
txn_000725,cust_0290,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-08-11T20:11:22+05:30,2026-08-11T20:11:22+05:30,
txn_000726,cust_0290,prod_005,1,3999900,INR,CAPTURED,card,1,2026-06-16T16:08:54+05:30,2026-06-16T16:08:54+05:30,
txn_000727,cust_0290,prod_006,1,8999900,INR,CAPTURED,wallet,1,2026-03-25T14:51:35+05:30,2026-03-25T14:51:35+05:30,
txn_000728,cust_0290,prod_011,2,4999800,INR,CAPTURED,netbanking,1,2026-06-22T10:10:48+05:30,2026-06-22T10:10:48+05:30,
txn_000729,cust_0290,prod_004,1,1499900,INR,CAPTURED,wallet,1,2026-07-04T04:56:40+05:30,2026-07-04T04:56:40+05:30,
txn_000730,cust_0291,prod_018,1,1199900,INR,CAPTURED,upi,1,2026-08-18T18:07:40+05:30,2026-08-18T18:07:40+05:30,
txn_000731,cust_0291,prod_008,1,129900,INR,CAPTURED,card,1,2026-05-07T17:56:06+05:30,2026-05-07T17:56:06+05:30,
txn_000732,cust_0291,prod_017,1,449900,INR,CAPTURED,wallet,1,2026-05-08T15:42:42+05:30,2026-05-08T15:42:42+05:30,
txn_000733,cust_0292,prod_006,1,8999900,INR,CAPTURED,upi,1,2026-03-20T21:16:58+05:30,2026-03-20T21:16:58+05:30,
txn_000734,cust_0292,prod_013,2,599800,INR,CAPTURED,netbanking,1,2026-05-04T20:44:51+05:30,2026-05-04T20:44:51+05:30,
txn_000735,cust_0292,prod_006,1,8999900,INR,CAPTURED,wallet,1,2026-08-24T17:59:45+05:30,2026-08-24T17:59:45+05:30,
txn_000736,cust_0292,prod_006,1,8999900,INR,CAPTURED,netbanking,1,2026-07-21T21:00:20+05:30,2026-07-21T21:00:20+05:30,
txn_000737,cust_0292,prod_013,1,299900,INR,CAPTURED,card,1,2026-07-21T20:54:44+05:30,2026-07-21T20:54:44+05:30,
txn_000738,cust_0292,prod_009,2,499800,INR,CAPTURED,upi,1,2026-05-03T14:43:32+05:30,2026-05-03T14:43:32+05:30,
txn_000739,cust_0292,prod_013,1,299900,INR,CAPTURED,upi,1,2026-06-02T12:48:58+05:30,2026-06-02T12:48:58+05:30,
txn_000740,cust_0294,prod_010,1,799900,INR,CAPTURED,card,1,2026-03-26T13:50:17+05:30,2026-03-26T13:50:17+05:30,
txn_000741,cust_0294,prod_002,1,149900,INR,CAPTURED,upi,1,2026-06-02T12:53:54+05:30,2026-06-02T12:53:54+05:30,
txn_000742,cust_0295,prod_002,1,149900,INR,CAPTURED,wallet,1,2026-08-09T12:39:08+05:30,2026-08-09T12:39:08+05:30,
txn_000743,cust_0296,prod_009,1,249900,INR,CAPTURED,card,1,2026-07-27T21:18:34+05:30,2026-07-27T21:18:34+05:30,
txn_000744,cust_0296,prod_011,1,2499900,INR,CAPTURED,wallet,1,2026-03-06T14:54:09+05:30,2026-03-06T14:54:09+05:30,
txn_000745,cust_0296,prod_006,2,17999800,INR,CAPTURED,card,1,2026-04-18T21:49:17+05:30,2026-04-18T21:49:17+05:30,
txn_000746,cust_0296,prod_009,1,249900,INR,CAPTURED,wallet,1,2026-04-29T10:24:25+05:30,2026-04-29T10:24:25+05:30,
txn_000747,cust_0296,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-03-25T20:36:26+05:30,2026-03-25T20:36:26+05:30,
txn_000748,cust_0296,prod_013,1,299900,INR,CAPTURED,upi,1,2026-06-18T06:36:04+05:30,2026-06-18T06:36:04+05:30,
txn_000749,cust_0296,prod_002,1,149900,INR,CAPTURED,card,1,2026-08-24T15:51:02+05:30,2026-08-24T15:51:02+05:30,
txn_000750,cust_0296,prod_014,2,1799800,INR,CAPTURED,wallet,1,2026-04-13T09:26:34+05:30,2026-04-13T09:26:34+05:30,
txn_000751,cust_0297,prod_006,1,8999900,INR,CAPTURED,netbanking,1,2026-06-28T11:04:58+05:30,2026-06-28T11:04:58+05:30,
txn_000752,cust_0297,prod_011,1,2499900,INR,CAPTURED,netbanking,1,2026-05-06T14:50:34+05:30,2026-05-06T14:50:34+05:30,
txn_000753,cust_0297,prod_014,1,899900,INR,CAPTURED,card,1,2026-05-28T11:38:01+05:30,2026-05-28T11:38:01+05:30,
txn_000754,cust_0297,prod_002,1,149900,INR,CAPTURED,upi,1,2026-04-14T17:57:43+05:30,2026-04-14T17:57:43+05:30,
txn_000755,cust_0297,prod_010,2,1599800,INR,REFUNDED,netbanking,1,2026-07-11T14:58:30+05:30,2026-07-11T14:58:30+05:30,2026-07-21T14:58:30+05:30
txn_000756,cust_0297,prod_003,1,399900,INR,CAPTURED,upi,1,2026-07-14T08:15:53+05:30,2026-07-14T08:15:53+05:30,
txn_000757,cust_0298,prod_001,1,49900,INR,CAPTURED,card,1,2026-04-08T07:53:03+05:30,2026-04-08T07:53:03+05:30,
txn_000758,cust_0298,prod_002,1,149900,INR,CAPTURED,upi,1,2026-05-12T19:21:36+05:30,2026-05-12T19:21:36+05:30,
txn_000759,cust_0299,prod_001,1,49900,INR,CAPTURED,wallet,1,2026-04-24T20:41:06+05:30,2026-04-24T20:41:06+05:30,
txn_000760,cust_0299,prod_003,1,399900,INR,CAPTURED,wallet,1,2026-08-02T05:35:18+05:30,2026-08-02T05:35:18+05:30,
txn_000761,cust_0300,prod_003,1,399900,INR,CAPTURED,card,1,2026-03-29T13:58:54+05:30,2026-03-29T13:58:54+05:30,
txn_000762,cust_0302,prod_007,2,159800,INR,CAPTURED,card,1,2026-03-15T18:15:24+05:30,2026-03-15T18:15:24+05:30,
txn_000763,cust_0302,prod_013,1,299900,INR,CAPTURED,card,1,2026-07-26T17:16:01+05:30,2026-07-26T17:16:01+05:30,
txn_000764,cust_0302,prod_007,2,159800,INR,CAPTURED,netbanking,1,2026-05-20T22:44:10+05:30,2026-05-20T22:44:10+05:30,
