attempt_id,transaction_id,customer_id,amount_paise,currency,status,failure_reason,method,attempt_no,retry_of_attempt_id,gateway_ref,created_at
pa_000629,txn_000606,cust_0237,129900,INR,SUCCESS,,upi,1,,pay_SYN00000629,2026-08-13T16:08:47+05:30
pa_000630,txn_000607,cust_0237,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000630,2026-08-03T19:25:49+05:30
pa_000631,txn_000608,cust_0237,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000631,2026-04-05T07:03:19+05:30
pa_000632,txn_000609,cust_0237,799900,INR,SUCCESS,,upi,1,,pay_SYN00000632,2026-08-17T09:12:04+05:30
pa_000633,txn_000610,cust_0237,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00000633,2026-05-26T17:30:50+05:30
pa_000634,txn_000611,cust_0238,399900,INR,SUCCESS,,card,1,,pay_SYN00000634,2026-03-07T21:51:51+05:30
pa_000635,txn_000612,cust_0238,399900,INR,SUCCESS,,card,1,,pay_SYN00000635,2026-08-22T18:06:21+05:30
pa_000636,txn_000613,cust_0239,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00000636,2026-08-30T13:12:35+05:30
pa_000637,txn_000614,cust_0239,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000637,2026-05-06T13:23:32+05:30
pa_000638,txn_000615,cust_0242,19900,INR,SUCCESS,,wallet,1,,pay_SYN00000638,2026-07-23T09:56:35+05:30
pa_000639,txn_000616,cust_0243,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00000639,2026-08-18T11:05:25+05:30
pa_000640,txn_000617,cust_0243,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000640,2026-05-14T10:57:03+05:30
pa_000641,txn_000618,cust_0243,79900,INR,SUCCESS,,wallet,1,,pay_SYN00000641,2026-07-08T08:24:42+05:30
pa_000642,txn_000619,cust_0243,49900,INR,SUCCESS,,card,1,,pay_SYN00000642,2026-03-20T19:09:16+05:30
pa_000643,txn_000620,cust_0243,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000643,2026-05-20T18:23:44+05:30
pa_000644,txn_000621,cust_0244,14900,INR,SUCCESS,,wallet,1,,pay_SYN00000644,2026-05-31T10:19:32+05:30
pa_000645,txn_000622,cust_0245,19900,INR,SUCCESS,,wallet,1,,pay_SYN00000645,2026-03-10T14:38:26+05:30
pa_000646,txn_000623,cust_0247,299900,INR,SUCCESS,,upi,1,,pay_SYN00000646,2026-05-02T15:04:52+05:30
pa_000647,txn_000624,cust_0247,399900,INR,SUCCESS,,upi,1,,pay_SYN00000647,2026-03-22T21:51:48+05:30
pa_000648,txn_000625,cust_0249,149900,INR,SUCCESS,,card,1,,pay_SYN00000648,2026-07-27T13:05:15+05:30
pa_000649,txn_000626,cust_0251,79900,INR,SUCCESS,,upi,1,,pay_SYN00000649,2026-08-25T13:13:43+05:30
pa_000650,txn_000627,cust_0253,449900,INR,SUCCESS,,upi,1,,pay_SYN00000650,2026-05-01T13:40:53+05:30
pa_000651,txn_000628,cust_0253,449700,INR,SUCCESS,,upi,1,,pay_SYN00000651,2026-05-25T15:32:45+05:30
pa_000652,txn_000629,cust_0253,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000652,2026-04-01T19:19:05+05:30
pa_000653,txn_000630,cust_0253,899900,INR,SUCCESS,,upi,1,,pay_SYN00000653,2026-04-13T20:23:25+05:30
pa_000654,txn_000631,cust_0254,129900,INR,SUCCESS,,card,1,,pay_SYN00000654,2026-05-18T18:37:42+05:30
pa_000655,txn_000632,cust_0255,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00000655,2026-04-28T10:16:29+05:30
pa_000656,txn_000633,cust_0255,249900,INR,SUCCESS,,upi,1,,pay_SYN00000656,2026-03-26T16:09:11+05:30
pa_000657,txn_000634,cust_0255,449900,INR,SUCCESS,,upi,1,,pay_SYN00000657,2026-06-27T22:57:25+05:30
pa_000658,txn_000635,cust_0255,149900,INR,SUCCESS,,upi,1,,pay_SYN00000658,2026-08-21T15:05:44+05:30
pa_000659,txn_000636,cust_0255,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000659,2026-04-13T16:02:12+05:30
pa_000660,txn_000637,cust_0256,249900,INR,SUCCESS,,card,1,,pay_SYN00000660,2026-03-11T16:12:06+05:30
pa_000661,txn_000638,cust_0256,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000661,2026-07-01T22:29:52+05:30
pa_000662,txn_000639,cust_0257,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00000662,2026-05-01T11:32:05+05:30
pa_000663,txn_000640,cust_0257,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00000663,2026-05-07T17:40:08+05:30
pa_000664,txn_000641,cust_0258,14900,INR,SUCCESS,,wallet,1,,pay_SYN00000664,2026-07-19T17:04:18+05:30
pa_000665,txn_000642,cust_0258,49900,INR,SUCCESS,,upi,1,,pay_SYN00000665,2026-04-10T12:26:41+05:30
pa_000666,txn_000643,cust_0259,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00000666,2026-07-29T09:39:00+05:30
pa_000667,txn_000644,cust_0259,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000667,2026-06-12T16:00:07+05:30
pa_000668,txn_000645,cust_0259,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000668,2026-07-09T22:48:48+05:30
pa_000669,txn_000646,cust_0259,749700,INR,SUCCESS,,upi,1,,pay_SYN00000669,2026-06-12T12:43:50+05:30
pa_000670,txn_000647,cust_0259,129900,INR,SUCCESS,,upi,1,,pay_SYN00000670,2026-04-15T12:57:23+05:30
pa_000671,txn_000648,cust_0260,799900,INR,SUCCESS,,wallet,1,,pay_SYN00000671,2026-06-25T15:54:31+05:30
pa_000672,txn_000649,cust_0260,6499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000672,2026-08-14T14:58:36+05:30
pa_000673,txn_000650,cust_0260,149900,INR,SUCCESS,,card,1,,pay_SYN00000673,2026-08-31T19:40:37+05:30
pa_000674,txn_000651,cust_0260,3999900,INR,SUCCESS,,wallet,1,,pay_SYN00000674,2026-06-09T17:04:31+05:30
pa_000675,txn_000652,cust_0261,14900,INR,SUCCESS,,netbanking,1,,pay_SYN00000675,2026-05-14T18:55:55+05:30
pa_000676,txn_000653,cust_0261,79900,INR,SUCCESS,,upi,1,,pay_SYN00000676,2026-06-10T18:38:24+05:30
pa_000677,txn_000654,cust_0264,3999900,INR,SUCCESS,,wallet,1,,pay_SYN00000677,2026-07-19T18:22:33+05:30
pa_000678,txn_000655,cust_0264,6499900,INR,SUCCESS,,card,1,,pay_SYN00000678,2026-08-12T18:10:17+05:30
pa_000679,txn_000656,cust_0264,3999900,INR,SUCCESS,,upi,1,,pay_SYN00000679,2026-07-04T08:09:05+05:30
pa_000680,txn_000657,cust_0264,8999900,INR,SUCCESS,,netbanking,1,,pay_SYN00000680,2026-06-05T21:15:34+05:30
pa_000681,txn_000658,cust_0264,3999900,INR,SUCCESS,,upi,1,,pay_SYN00000681,2026-07-27T16:12:06+05:30
pa_000682,txn_000659,cust_0264,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000682,2026-04-17T09:17:12+05:30
pa_000683,txn_000660,cust_0265,49900,INR,SUCCESS,,card,1,,pay_SYN00000683,2026-03-09T21:28:28+05:30
pa_000684,txn_000661,cust_0265,899900,INR,SUCCESS,,upi,1,,pay_SYN00000684,2026-09-01T17:23:31+05:30
pa_000685,txn_000662,cust_0265,449900,INR,SUCCESS,,wallet,1,,pay_SYN00000685,2026-07-01T12:48:34+05:30
pa_000686,txn_000663,cust_0265,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000686,2026-07-31T12:32:31+05:30
pa_000687,txn_000664,cust_0265,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00000687,2026-08-19T10:48:11+05:30
pa_000688,txn_000665,cust_0266,799900,INR,SUCCESS,,netbanking,1,,pay_SYN00000688,2026-08-22T22:11:34+05:30
pa_000689,txn_000666,cust_0266,6499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000689,2026-04-16T13:00:22+05:30
pa_000690,txn_000667,cust_0266,1499900,INR,SUCCESS,,card,1,,pay_SYN00000690,2026-08-15T22:57:23+05:30
pa_000691,txn_000668,cust_0266,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00000691,2026-05-09T12:11:51+05:30
pa_000692,txn_000669,cust_0266,499800,INR,SUCCESS,,card,1,,pay_SYN00000692,2026-03-05T13:11:07+05:30
pa_000693,txn_000670,cust_0266,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000693,2026-08-13T21:31:55+05:30
pa_000694,txn_000671,cust_0266,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000694,2026-04-29T10:19:15+05:30
pa_000695,txn_000672,cust_0267,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00000695,2026-07-15T12:43:50+05:30
pa_000696,txn_000673,cust_0267,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000696,2026-08-13T18:55:24+05:30
pa_000697,txn_000674,cust_0267,399900,INR,SUCCESS,,card,1,,pay_SYN00000697,2026-08-12T20:37:59+05:30
pa_000698,txn_000675,cust_0267,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00000698,2026-07-27T12:29:01+05:30
pa_000699,txn_000676,cust_0268,79900,INR,SUCCESS,,card,1,,pay_SYN00000699,2026-03-26T13:59:17+05:30
pa_000700,txn_000677,cust_0268,249900,INR,SUCCESS,,card,1,,pay_SYN00000700,2026-08-04T16:20:03+05:30
pa_000701,txn_000678,cust_0269,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00000701,2026-03-07T17:43:12+05:30
pa_000702,txn_000679,cust_0269,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000702,2026-05-08T17:51:32+05:30
pa_000703,txn_000680,cust_0270,899900,INR,SUCCESS,,wallet,1,,pay_SYN00000703,2026-06-16T15:00:07+05:30
pa_000704,txn_000681,cust_0270,1499900,INR,SUCCESS,,upi,1,,pay_SYN00000704,2026-06-10T10:51:49+05:30
pa_000705,txn_000682,cust_0270,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000705,2026-08-14T16:16:24+05:30
pa_000706,txn_000683,cust_0271,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000706,2026-03-03T09:48:01+05:30
pa_000707,txn_000684,cust_0271,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00000707,2026-07-08T14:00:55+05:30
pa_000708,txn_000685,cust_0271,2499900,INR,SUCCESS,,upi,1,,pay_SYN00000708,2026-06-28T13:15:34+05:30
pa_000709,txn_000686,cust_0271,2499900,INR,SUCCESS,,card,1,,pay_SYN00000709,2026-06-21T09:11:24+05:30
pa_000710,txn_000687,cust_0271,2999800,INR,SUCCESS,,card,1,,pay_SYN00000710,2026-07-17T17:34:58+05:30
pa_000711,txn_000688,cust_0271,249900,INR,SUCCESS,,upi,1,,pay_SYN00000711,2026-05-09T10:43:09+05:30
pa_000712,txn_000689,cust_0273,299900,INR,SUCCESS,,card,1,,pay_SYN00000712,2026-03-04T16:09:06+05:30
pa_000713,txn_000690,cust_0273,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000713,2026-07-22T14:56:23+05:30
pa_000714,txn_000691,cust_0274,899900,INR,SUCCESS,,upi,1,,pay_SYN00000714,2026-03-15T21:15:37+05:30
pa_000715,txn_000692,cust_0274,3999900,INR,SUCCESS,,netbanking,1,,pay_SYN00000715,2026-05-02T15:27:25+05:30
pa_000716,txn_000693,cust_0274,799900,INR,SUCCESS,,upi,1,,pay_SYN00000716,2026-04-16T19:16:50+05:30
pa_000717,txn_000694,cust_0274,2499900,INR,SUCCESS,,wallet,1,,pay_SYN00000717,2026-06-03T09:16:32+05:30
pa_000718,txn_000695,cust_0275,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000718,2026-07-19T06:48:01+05:30
pa_000719,txn_000696,cust_0275,129900,INR,SUCCESS,,upi,1,,pay_SYN00000719,2026-07-31T22:39:14+05:30
pa_000720,txn_000697,cust_0278,129900,INR,SUCCESS,,upi,1,,pay_SYN00000720,2026-04-25T13:00:26+05:30
pa_000721,txn_000698,cust_0278,149900,INR,SUCCESS,,card,1,,pay_SYN00000721,2026-03-04T19:10:34+05:30
pa_000722,txn_000699,cust_0279,129900,INR,SUCCESS,,upi,1,,pay_SYN00000722,2026-08-12T18:44:27+05:30
pa_000723,txn_000700,cust_0279,14900,INR,SUCCESS,,wallet,1,,pay_SYN00000723,2026-04-06T20:15:34+05:30
pa_000724,txn_000701,cust_0281,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00000724,2026-06-03T19:27:25+05:30
pa_000725,txn_000702,cust_0281,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000725,2026-08-03T08:13:18+05:30
pa_000726,txn_000703,cust_0281,1199900,INR,SUCCESS,,card,1,,pay_SYN00000726,2026-05-19T11:00:54+05:30
pa_000727,txn_000704,cust_0281,2399800,INR,SUCCESS,,wallet,1,,pay_SYN00000727,2026-06-08T20:13:15+05:30
pa_000728,txn_000705,cust_0281,149900,INR,SUCCESS,,card,1,,pay_SYN00000728,2026-06-24T12:53:45+05:30
pa_000729,txn_000706,cust_0282,149900,INR,SUCCESS,,card,1,,pay_SYN00000729,2026-04-06T10:49:06+05:30
pa_000730,txn_000707,cust_0282,399900,INR,SUCCESS,,card,1,,pay_SYN00000730,2026-07-22T16:42:26+05:30
pa_000731,txn_000708,cust_0283,299900,INR,SUCCESS,,upi,1,,pay_SYN00000731,2026-05-18T17:51:01+05:30
pa_000732,txn_000709,cust_0283,599800,INR,SUCCESS,,wallet,1,,pay_SYN00000732,2026-03-25T17:02:00+05:30
pa_000733,txn_000710,cust_0283,399900,INR,SUCCESS,,card,1,,pay_SYN00000733,2026-04-17T08:08:07+05:30
pa_000734,txn_000711,cust_0283,1349700,INR,SUCCESS,,card,1,,pay_SYN00000734,2026-03-25T18:44:58+05:30
pa_000735,txn_000712,cust_0284,299900,INR,SUCCESS,,card,1,,pay_SYN00000735,2026-07-18T15:23:18+05:30
pa_000736,txn_000713,cust_0285,149900,INR,SUCCESS,,upi,1,,pay_SYN00000736,2026-07-17T12:12:33+05:30
pa_000737,txn_000714,cust_0285,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000737,2026-06-20T10:45:44+05:30
pa_000738,txn_000715,cust_0285,899900,INR,SUCCESS,,upi,1,,pay_SYN00000738,2026-05-30T16:49:31+05:30
pa_000739,txn_000716,cust_0285,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000739,2026-08-14T14:29:51+05:30
pa_000740,txn_000717,cust_0286,129900,INR,SUCCESS,,card,1,,pay_SYN00000740,2026-06-28T15:36:03+05:30
pa_000741,txn_000718,cust_0287,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000741,2026-07-10T14:06:10+05:30
pa_000742,txn_000719,cust_0287,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000742,2026-03-30T10:34:31+05:30
pa_000743,txn_000720,cust_0287,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000743,2026-08-01T15:59:28+05:30
pa_000744,txn_000721,cust_0288,239700,INR,SUCCESS,,card,1,,pay_SYN00000744,2026-06-24T18:39:13+05:30
pa_000745,txn_000722,cust_0289,299900,INR,SUCCESS,,upi,1,,pay_SYN00000745,2026-07-20T17:55:31+05:30
pa_000746,txn_000723,cust_0290,1349700,INR,SUCCESS,,wallet,1,,pay_SYN00000746,2026-07-10T19:47:18+05:30
pa_000747,txn_000724,cust_0290,12999800,INR,SUCCESS,,netbanking,1,,pay_SYN00000747,2026-08-22T12:51:55+05:30
pa_000748,txn_000725,cust_0290,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00000748,2026-08-11T20:11:22+05:30
pa_000749,txn_000726,cust_0290,3999900,INR,SUCCESS,,card,1,,pay_SYN00000749,2026-06-16T16:08:54+05:30
pa_000750,txn_000727,cust_0290,8999900,INR,SUCCESS,,wallet,1,,pay_SYN00000750,2026-03-25T14:51:35+05:30
pa_000751,txn_000728,cust_0290,4999800,INR,SUCCESS,,netbanking,1,,pay_SYN00000751,2026-06-22T10:10:48+05:30
pa_000752,txn_000729,cust_0290,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000752,2026-07-04T04:56:40+05:30
pa_000753,txn_000730,cust_0291,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000753,2026-08-18T18:07:40+05:30
pa_000754,txn_000731,cust_0291,129900,INR,SUCCESS,,card,1,,pay_SYN00000754,2026-05-07T17:56:06+05:30
pa_000755,txn_000732,cust_0291,449900,INR,SUCCESS,,wallet,1,,pay_SYN00000755,2026-05-08T15:42:42+05:30
pa_000756,txn_000733,cust_0292,8999900,INR,SUCCESS,,upi,1,,pay_SYN00000756,2026-03-20T21:16:58+05:30
pa_000757,txn_000734,cust_0292,599800,INR,SUCCESS,,netbanking,1,,pay_SYN00000757,2026-05-04T20:44:51+05:30
pa_000758,txn_000735,cust_0292,8999900,INR,SUCCESS,,wallet,1,,pay_SYN00000758,2026-08-24T17:59:45+05:30
pa_000759,txn_000736,cust_0292,8999900,INR,SUCCESS,,netbanking,1,,pay_SYN00000759,2026-07-21T21:00:20+05:30
pa_000760,txn_000737,cust_0292,299900,INR,SUCCESS,,card,1,,pay_SYN00000760,2026-07-21T20:54:44+05:30
pa_000761,txn_000738,cust_0292,499800,INR,SUCCESS,,upi,1,,pay_SYN00000761,2026-05-03T14:43:32+05:30
pa_000762,txn_000739,cust_0292,299900,INR,SUCCESS,,upi,1,,pay_SYN00000762,2026-06-02T12:48:58+05:30
pa_000763,txn_000740,cust_0294,799900,INR,SUCCESS,,card,1,,pay_SYN00000763,2026-03-26T13:50:17+05:30
pa_000764,txn_000741,cust_0294,149900,INR,SUCCESS,,upi,1,,pay_SYN00000764,2026-06-02T12:53:54+05:30
pa_000765,txn_000742,cust_0295,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000765,2026-08-09T12:39:08+05:30
pa_000766,txn_000743,cust_0296,249900,INR,SUCCESS,,card,1,,pay_SYN00000766,2026-07-27T21:18:34+05:30
pa_000767,txn_000744,cust_0296,2499900,INR,SUCCESS,,wallet,1,,pay_SYN00000767,2026-03-06T14:54:09+05:30
pa_000768,txn_000745,cust_0296,17999800,INR,SUCCESS,,card,1,,pay_SYN00000768,2026-04-18T21:49:17+05:30
pa_000769,txn_000746,cust_0296,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000769,2026-04-29T10:24:25+05:30
pa_000770,txn_000747,cust_0296,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000770,2026-03-25T20:36:26+05:30
pa_000771,txn_000748,cust_0296,299900,INR,SUCCESS,,upi,1,,pay_SYN00000771,2026-06-18T06:36:04+05:30
pa_000772,txn_000749,cust_0296,149900,INR,SUCCESS,,card,1,,pay_SYN00000772,2026-08-24T15:51:02+05:30
pa_000773,txn_000750,cust_0296,1799800,INR,SUCCESS,,wallet,1,,pay_SYN00000773,2026-04-13T09:26:34+05:30
pa_000774,txn_000751,cust_0297,8999900,INR,SUCCESS,,netbanking,1,,pay_SYN00000774,2026-06-28T11:04:58+05:30
pa_000775,txn_000752,cust_0297,2499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000775,2026-05-06T14:50:34+05:30
pa_000776,txn_000753,cust_0297,899900,INR,SUCCESS,,card,1,,pay_SYN00000776,2026-05-28T11:38:01+05:30
pa_000777,txn_000754,cust_0297,149900,INR,SUCCESS,,upi,1,,pay_SYN00000777,2026-04-14T17:57:43+05:30
pa_000778,txn_000755,cust_0297,1599800,INR,SUCCESS,,netbanking,1,,pay_SYN00000778,2026-07-11T14:58:30+05:30
pa_000779,txn_000756,cust_0297,399900,INR,SUCCESS,,upi,1,,pay_SYN00000779,2026-07-14T08:15:53+05:30
pa_000780,txn_000757,cust_0298,49900,INR,SUCCESS,,card,1,,pay_SYN00000780,2026-04-08T07:53:03+05:30
pa_000781,txn_000758,cust_0298,149900,INR,SUCCESS,,upi,1,,pay_SYN00000781,2026-05-12T19:21:36+05:30
pa_000782,txn_000759,cust_0299,49900,INR,SUCCESS,,wallet,1,,pay_SYN00000782,2026-04-24T20:41:06+05:30
pa_000783,txn_000760,cust_0299,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000783,2026-08-02T05:35:18+05:30
pa_000784,txn_000761,cust_0300,399900,INR,SUCCESS,,card,1,,pay_SYN00000784,2026-03-29T13:58:54+05:30
pa_000785,txn_000762,cust_0302,159800,INR,SUCCESS,,card,1,,pay_SYN00000785,2026-03-15T18:15:24+05:30
pa_000786,txn_000763,cust_0302,299900,INR,SUCCESS,,card,1,,pay_SYN00000786,2026-07-26T17:16:01+05:30
pa_000787,txn_000764,cust_0302,159800,INR,SUCCESS,,netbanking,1,,pay_SYN00000787,2026-05-20T22:44:10+05:30
pa_000788,txn_000765,cust_0302,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00000788,2026-08-19T16:44:09+05:30
pa_000789,txn_000766,cust_0303,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000789,2026-06-25T21:42:39+05:30
pa_000790,txn_000767,cust_0303,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000790,2026-08-02T19:13:55+05:30
pa_000791,txn_000768,cust_0303,449900,INR,SUCCESS,,wallet,1,,pay_SYN00000791,2026-05-13T19:32:31+05:30
pa_000792,txn_000769,cust_0305,14900,INR,SUCCESS,,wallet,1,,pay_SYN00000792,2026-07-18T17:57:18+05:30
pa_000793,txn_000770,cust_0305,79900,INR,SUCCESS,,wallet,1,,pay_SYN00000793,2026-06-05T11:16:10+05:30
pa_000794,txn_000771,cust_0306,449700,INR,SUCCESS,,wallet,1,,pay_SYN00000794,2026-05-01T10:31:39+05:30
pa_000795,txn_000772,cust_0306,399900,INR,SUCCESS,,upi,1,,pay_SYN00000795,2026-04-14T13:18:35+05:30
pa_000796,txn_000773,cust_0307,799900,INR,SUCCESS,,upi,1,,pay_SYN00000796,2026-08-18T23:31:00+05:30
pa_000797,txn_000774,cust_0307,299900,INR,SUCCESS,,upi,1,,pay_SYN00000797,2026-08-21T21:16:51+05:30
pa_000798,txn_000775,cust_0307,399900,INR,SUCCESS,,card,1,,pay_SYN00000798,2026-05-27T10:35:45+05:30
pa_000799,txn_000776,cust_0307,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00000799,2026-03-05T00:18:25+05:30
pa_000800,txn_000777,cust_0308,14900,INR,SUCCESS,,upi,1,,pay_SYN00000800,2026-04-14T11:52:49+05:30
pa_000801,txn_000778,cust_0308,14900,INR,SUCCESS,,upi,1,,pay_SYN00000801,2026-06-30T20:17:59+05:30
pa_000802,txn_000779,cust_0309,49900,INR,SUCCESS,,upi,1,,pay_SYN00000802,2026-09-01T10:58:51+05:30
pa_000803,txn_000780,cust_0310,149900,INR,SUCCESS,,card,1,,pay_SYN00000803,2026-07-09T12:13:23+05:30
pa_000804,txn_000781,cust_0310,49900,INR,SUCCESS,,wallet,1,,pay_SYN00000804,2026-03-08T20:44:12+05:30
pa_000805,txn_000782,cust_0311,249900,INR,SUCCESS,,wallet,1,,pay_SYN00000805,2026-04-23T17:02:35+05:30
pa_000806,txn_000783,cust_0312,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00000806,2026-08-28T20:13:43+05:30
pa_000807,txn_000784,cust_0312,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000807,2026-07-11T13:05:42+05:30
pa_000808,txn_000785,cust_0313,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00000808,2026-05-08T19:27:43+05:30
pa_000809,txn_000786,cust_0313,299900,INR,SUCCESS,,upi,1,,pay_SYN00000809,2026-04-06T23:29:04+05:30
pa_000810,txn_000787,cust_0314,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000810,2026-07-23T17:20:57+05:30
pa_000811,txn_000788,cust_0314,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00000811,2026-07-23T15:45:05+05:30
pa_000812,txn_000789,cust_0315,79900,INR,SUCCESS,,upi,1,,pay_SYN00000812,2026-07-10T19:54:59+05:30
pa_000813,txn_000790,cust_0315,399900,INR,SUCCESS,,wallet,1,,pay_SYN00000813,2026-08-30T20:21:48+05:30
pa_000814,txn_000791,cust_0316,14900,INR,SUCCESS,,wallet,1,,pay_SYN00000814,2026-06-07T19:02:16+05:30
pa_000815,txn_000792,cust_0316,299900,INR,SUCCESS,,wallet,1,,pay_SYN00000815,2026-03-24T17:58:22+05:30
pa_000816,txn_000793,cust_0317,149900,INR,SUCCESS,,card,1,,pay_SYN00000816,2026-07-01T14:57:56+05:30
pa_000817,txn_000794,cust_0317,2699700,INR,SUCCESS,,upi,1,,pay_SYN00000817,2026-04-13T09:26:41+05:30
pa_000818,txn_000795,cust_0317,449900,INR,SUCCESS,,upi,1,,pay_SYN00000818,2026-03-02T14:27:05+05:30
pa_000819,txn_000796,cust_0317,1499900,INR,SUCCESS,,upi,1,,pay_SYN00000819,2026-05-22T10:29:55+05:30
pa_000820,txn_000797,cust_0317,2499900,INR,SUCCESS,,netbanking,1,,pay_SYN00000820,2026-07-28T08:13:12+05:30
pa_000821,txn_000798,cust_0317,4999800,INR,SUCCESS,,netbanking,1,,pay_SYN00000821,2026-05-18T21:30:31+05:30
pa_000822,txn_000799,cust_0317,149900,INR,SUCCESS,,wallet,1,,pay_SYN00000822,2026-05-09T14:59:12+05:30
pa_000823,txn_000800,cust_0317,449700,INR,SUCCESS,,card,1,,pay_SYN00000823,2026-03-21T11:50:52+05:30
pa_000824,txn_000801,cust_0319,299900,INR,SUCCESS,,upi,1,,pay_SYN00000824,2026-05-15T20:54:49+05:30
pa_000825,txn_000802,cust_0321,299900,INR,SUCCESS,,card,1,,pay_SYN00000825,2026-07-12T18:40:13+05:30
pa_000826,txn_000803,cust_0321,259800,INR,SUCCESS,,netbanking,1,,pay_SYN00000826,2026-03-26T17:50:41+05:30
pa_000827,txn_000804,cust_0323,49900,INR,SUCCESS,,card,1,,pay_SYN00000827,2026-03-10T08:32:53+05:30
pa_000828,txn_000805,cust_0323,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00000828,2026-04-17T14:42:41+05:30
pa_000829,txn_000806,cust_0323,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00000829,2026-05-25T01:57:48+05:30
pa_000830,txn_000807,cust_0324,129900,INR,SUCCESS,,card,1,,pay_SYN00000830,2026-04-19T12:58:59+05:30
pa_000831,txn_000808,cust_0325,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00000831,2026-07-20T23:22:38+05:30
pa_000832,txn_000809,cust_0326,129900,INR,SUCCESS,,wallet,1,,pay_SYN00000832,2026-07-03T13:21:12+05:30
pa_000833,txn_000810,cust_0326,1199900,INR,SUCCESS,,upi,1,,pay_SYN00000833,2026-07-17T10:34:44+05:30
pa_000834,txn_000811,cust_0326,799900,INR,SUCCESS,,upi,1,,pay_SYN00000834,2026-07-07T14:19:47+05:30
pa_000835,txn_000812,cust_0326,149700,INR,SUCCESS,,card,1,,pay_SYN00000835,2026-04-08T11:21:59+05:30
pa_000836,txn_000813,cust_0327,49900,INR,SUCCESS,,card,1,,pay_SYN00000836,2026-08-05T14:08:28+05:30
pa_000837,txn_000814,cust_0327,129900,INR,SUCCESS,,wallet,1,,pay_SYN00000837,2026-06-29T17:13:00+05:30
pa_000838,txn_000815,cust_0327,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00000838,2026-08-31T12:20:06+05:30
pa_000839,txn_000816,cust_0328,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00000839,2026-06-11T10:04:25+05:30
